日期,最新值,涨跌幅,近3月涨跌幅,近6月涨跌幅,近1年涨跌幅,近2年涨跌幅,近3年涨跌幅
2012-01-01,2400.6,,,,,,
2012-02-01,2998.9,24.92293593,,,,,
2012-03-01,3958.6,32.00173397,,,,,
2012-04-01,3528.7,-10.85989996,46.99241856,,,,
2012-05-01,3586.8,1.64649871,19.60385475,,,,
2012-06-01,3017.7,-15.86651054,-23.76850402,,,,
2012-07-01,3875.0,28.40905325,9.81381245,61.41797884,,,
2012-08-01,4091.6,5.58967742,14.07382625,36.43669345,,,
2012-09-01,5202.5,27.15074787,72.39950956,31.42272521,,,
2012-10-01,3935.9,-24.34598751,1.5716129,11.5396605,,,
2012-11-01,4216.2,7.12162403,3.04526347,17.54767481,,,
2012-12-01,4966.9,17.80513258,-4.52859202,64.59223912,,,
2013-01-01,4764.6,-4.07296302,21.05490485,22.95741935,98.47538115,,
2013-02-01,2079.2,-56.36149939,-50.68545135,-49.18369342,-30.66791157,,
2013-03-01,6394.2,207.53174298,28.73623387,22.90629505,61.5268024,,
2013-04-01,5545.9,-13.26671046,16.39801872,40.90551081,57.16552838,,
2013-05-01,5908.1,6.53095079,184.15255868,40.12855178,64.71785435,,
2013-06-01,4248.8,-28.08517121,-33.55228176,-14.45771004,40.79597044,,
2013-07-01,5420.8,27.58425908,-2.25572044,13.77240482,39.8916129,,
2013-08-01,5078.2,-6.32010035,-14.04681708,144.23816853,24.1128165,,
2013-09-01,4371.9,-13.90847151,2.89728865,-31.62709956,-15.96540125,,
2013-10-01,3997.3,-8.56835701,-26.25996163,-27.92333075,1.55999898,,
2013-11-01,4567.1,14.25462187,-10.06458982,-22.69765238,8.32266022,,
2013-12-01,5339.4,16.91007423,22.12996638,25.66842403,7.49964767,,
2014-01-01,3984.7,-25.37176462,-0.31521277,-26.49239965,-16.36863535,65.98766975,
2014-02-01,2143.4,-46.20925038,-53.06868691,-57.79213107,3.08772605,-28.52712661,
2014-03-01,3953.3,84.44060838,-25.95984568,-9.57478442,-38.17365738,-0.13388572,
2014-04-01,4071.2,2.98231857,2.17080332,1.8487479,-26.59081484,15.37393374,
2014-05-01,3646.9,-10.4219886,70.14556312,-20.14845307,-38.27287961,1.67558827,
2014-06-01,4245.1,16.40297239,7.38117522,-20.49481215,-0.08708341,40.67336051,
2014-07-01,4233.0,-0.28503451,3.9742582,6.23133486,-21.91189492,9.23870968,
2014-08-01,3027.5,-28.47862036,-16.98428803,41.24755062,-40.38241897,-26.00694105,
2014-09-01,3592.6,18.66556565,-15.37066265,-9.12402297,-17.82520186,-30.94473811,
2014-10-01,3359.7,-6.48277014,-20.63075833,-17.47641973,-15.95076677,-14.63959958,
2014-11-01,4454.3,32.58028991,47.12799339,22.13935123,-2.46983863,5.64726531,
2014-12-01,4511.0,1.27292728,25.56365863,6.26369226,-15.51485186,-9.17876341,
2015-01-01,4706.1,4.32498337,40.0750067,11.17647059,18.10424875,-1.22780506,96.03849038
2015-02-01,2452.6,-47.88466033,-44.93859866,-18.98926507,14.42567883,17.95883032,-18.21667945
2015-03-01,3746.1,52.73994944,-16.95632897,4.2726716,-5.2411909,-41.41409402,-5.36805941
2015-04-01,4520.1,20.66148795,-3.95231721,34.53879811,11.02623305,-18.496547,28.09533256
2015-05-01,4432.6,-1.93579788,80.73065318,-0.4871697,21.54432532,-24.97418798,23.58090777
2015-06-01,3812.0,-14.00081216,1.75916286,-15.49545555,-10.20235095,-10.2805498,26.32137058
