时间,前值,现值,发布日期
2009第4季度,,1.1,2010-03-31
2010第4季度,1.1,3.0,2011-03-31
2011第4季度,3.0,1.5,2012-03-30
2012第4季度,1.5,1.3,2013-03-31
2013第4季度,1.3,2.4,2014-03-31
2014第4季度,2.4,3.1,2015-03-31
2015第4季度,3.1,2.2,2016-03-31
2016第4季度,2.2,1.8,2017-03-31
2017第4季度,1.8,1.6,2018-03-29
2018第4季度,1.6,1.2,2019-03-29
2019第4季度,1.2,1.2,2020-03-31
2020第4季度,1.2,-9.2,2021-03-31
2021第4季度,-9.2,9.7,2022-03-31
2022第4季度,9.7,1.9,2023-03-31
2023第4季度,1.9,1.9,2024-03-28
2024第4季度,1.9,7.4,2025-03-28
2025第4季度,7.4,4.0,2026-03-31
