商品,日期,今值,预测值,前值
美国NAHB房产市场指数报告,1985-02-01,50.0,,
美国NAHB房产市场指数报告,1985-03-01,58.0,,50.0
美国NAHB房产市场指数报告,1985-04-01,54.0,,58.0
美国NAHB房产市场指数报告,1985-05-01,49.0,,54.0
美国NAHB房产市场指数报告,1985-06-01,51.0,,49.0
美国NAHB房产市场指数报告,1985-07-01,54.0,,51.0
美国NAHB房产市场指数报告,1985-08-01,58.0,,54.0
美国NAHB房产市场指数报告,1985-09-01,58.0,,58.0
美国NAHB房产市场指数报告,1985-10-01,56.0,,58.0
美国NAHB房产市场指数报告,1985-11-01,59.0,,56.0
美国NAHB房产市场指数报告,1985-12-01,58.0,,59.0
美国NAHB房产市场指数报告,1986-01-01,57.0,,58.0
美国NAHB房产市场指数报告,1986-02-01,57.0,,57.0
美国NAHB房产市场指数报告,1986-03-01,55.0,,57.0
美国NAHB房产市场指数报告,1986-04-01,57.0,,55.0
美国NAHB房产市场指数报告,1986-05-01,62.0,,57.0
美国NAHB房产市场指数报告,1986-06-01,64.0,,62.0
美国NAHB房产市场指数报告,1986-07-01,65.0,,64.0
美国NAHB房产市场指数报告,1986-08-01,59.0,,65.0
美国NAHB房产市场指数报告,1986-09-01,55.0,,59.0
美国NAHB房产市场指数报告,1986-10-01,57.0,,55.0
美国NAHB房产市场指数报告,1986-11-01,64.0,,57.0
美国NAHB房产市场指数报告,1986-12-01,59.0,,64.0
美国NAHB房产市场指数报告,1987-01-01,64.0,,59.0
美国NAHB房产市场指数报告,1987-02-01,63.0,,64.0
美国NAHB房产市场指数报告,1987-03-01,60.0,,63.0
美国NAHB房产市场指数报告,1987-04-01,60.0,,60.0
美国NAHB房产市场指数报告,1987-05-01,59.0,,60.0
美国NAHB房产市场指数报告,1987-06-01,55.0,,59.0
美国NAHB房产市场指数报告,1987-07-01,56.0,,55.0
美国NAHB房产市场指数报告,1987-08-01,55.0,,56.0
美国NAHB房产市场指数报告,1987-09-01,54.0,,55.0
美国NAHB房产市场指数报告,1987-10-01,52.0,,54.0
美国NAHB房产市场指数报告,1987-11-01,50.0,,52.0
美国NAHB房产市场指数报告,1987-12-01,56.0,,50.0
美国NAHB房产市场指数报告,1988-01-01,51.0,,56.0
美国NAHB房产市场指数报告,1988-02-01,53.0,,51.0
美国NAHB房产市场指数报告,1988-03-01,51.0,,53.0
美国NAHB房产市场指数报告,1988-04-01,51.0,,51.0
美国NAHB房产市场指数报告,1988-05-01,52.0,,51.0
美国NAHB房产市场指数报告,1988-06-01,54.0,,52.0
美国NAHB房产市场指数报告,1988-07-01,49.0,,54.0
美国NAHB房产市场指数报告,1988-08-01,54.0,,49.0
美国NAHB房产市场指数报告,1988-09-01,56.0,,54.0
美国NAHB房产市场指数报告,1988-10-01,53.0,,56.0
美国NAHB房产市场指数报告,1988-11-01,49.0,,53.0
美国NAHB房产市场指数报告,1988-12-01,58.0,,49.0
美国NAHB房产市场指数报告,1989-01-01,60.0,,58.0
美国NAHB房产市场指数报告,1989-02-01,54.0,,60.0
美国NAHB房产市场指数报告,1989-03-01,53.0,,54.0
美国NAHB房产市场指数报告,1989-04-01,48.0,,53.0
美国NAHB房产市场指数报告,1989-05-01,44.0,,48.0
美国NAHB房产市场指数报告,1989-06-01,44.0,,44.0
美国NAHB房产市场指数报告,1989-07-01,45.0,,44.0
美国NAHB房产市场指数报告,1989-08-01,46.0,,45.0
美国NAHB房产市场指数报告,1989-09-01,50.0,,46.0
美国NAHB房产市场指数报告,1989-10-01,51.0,,50.0
美国NAHB房产市场指数报告,1989-11-01,48.0,,51.0
