日期,最新值,涨跌幅,近3月涨跌幅,近6月涨跌幅,近1年涨跌幅,近2年涨跌幅,近3年涨跌幅
2011-12-05,1003,,,,,,
2011-12-12,995,-0.79760718,,,,,
2011-12-19,987,-0.8040201,,,,,
2011-12-26,983,-0.40526849,,,,,
2012-01-02,984,0.1017294,,,,,
2012-01-09,983,-0.10162602,,,,,
2012-01-16,984,0.1017294,,,,,
2012-01-23,984,0.0,,,,,
2012-01-30,991,0.71138211,,,,,
2012-02-06,1000,0.90817356,,,,,
2012-02-13,1001,0.1,,,,,
2012-02-20,1007,0.5994006,,,,,
2012-02-27,1021,1.39026812,,,,,
2012-03-05,1022,0.09794319,1.89431705,,,,
2012-03-12,1021,-0.09784736,2.61306533,,,,
2012-03-19,1042,2.05680705,5.57244174,,,,
2012-03-26,1041,-0.09596929,5.90030519,,,,
2012-04-02,1039,-0.19212296,5.58943089,,,,
2012-04-09,1039,0.0,5.69684639,,,,
2012-04-16,1040,0.09624639,5.69105691,,,,
2012-04-23,1037,-0.28846154,5.38617886,,,,
2012-04-30,1031,-0.57859209,4.03632694,,,,
2012-05-07,1011,-1.93986421,1.1,,,,
2012-05-14,997,-1.38476756,-0.3996004,,,,
2012-05-21,987,-1.00300903,-1.98609732,,,,
2012-05-28,970,-1.72239108,-4.99510284,,,,
2012-06-04,947,-2.37113402,-7.24779628,,,,
2012-06-11,932,-1.58394931,-8.80626223,-7.07876371,,,
2012-06-18,929,-0.32188841,-9.01077375,-6.63316583,,,
2012-06-25,911,-1.93756728,-12.57197697,-7.70010132,,,
2012-07-02,908,-0.32930845,-12.60827719,-7.72357724,,,
2012-07-09,912,0.44052863,-12.22329163,-7.22278739,,,
2012-07-16,925,1.4254386,-11.05769231,-5.99593496,,,
2012-07-23,927,0.21621622,-10.6075217,-5.79268293,,,
2012-07-30,933,0.64724919,-9.50533463,-5.85267407,,,
2012-08-06,941,0.85744909,-8.72938894,-5.9,,,
2012-08-13,939,-0.21253985,-7.12166172,-6.19380619,,,
2012-08-20,926,-1.38445154,-7.12136409,-8.04369414,,,
2012-08-27,928,0.21598272,-5.97771023,-9.10871694,,,
2012-09-03,928,0.0,-4.32989691,-9.10871694,,,
2012-09-10,938,1.07758621,-0.95036959,-8.21917808,,,
2012-09-17,936,-0.21321962,0.42918455,-8.3251714,,,
2012-09-24,931,-0.53418803,0.21528525,-10.65259117,,,
2012-10-01,931,0.0,2.19538968,-10.56676273,,,
2012-10-08,933,0.21482277,2.75330396,-10.20211742,,,
2012-10-15,933,0.0,2.30263158,-10.20211742,,,
2012-10-22,932,-0.10718114,0.75675676,-10.38461538,,,
2012-10-29,932,0.0,0.53937433,-10.12536162,,,
2012-11-05,936,0.42918455,0.32154341,-9.214355,,,
2012-11-12,936,0.0,-0.53134963,-7.41839763,,,
2012-11-19,935,-0.10683761,-0.42598509,-6.21865597,,,
2012-11-26,934,-0.10695187,0.86393089,-5.3698075,,,
2012-12-03,931,-0.32119914,0.32327586,-4.02061856,,,
2012-12-10,927,-0.42964554,-1.17270789,-2.11193242,-7.5772682,,
2012-12-17,917,-1.07874865,-2.02991453,-1.60944206,-7.83919598,,
2012-12-24,916,-0.10905125,-1.61117078,-1.39935414,-7.1935157,,
2012-12-31,918,0.21834061,-1.39634801,0.76838639,-6.61241099,,
2013-01-07,924,0.65359477,-0.7518797,1.76211454,-6.09756098,,
2013-01-14,926,0.21645022,-0.75026795,1.53508772,-5.79857579,,
2013-01-21,924,-0.21598272,-0.96463023,-0.10810811,-6.09756098,,
2013-01-28,923,-0.10822511,-0.96566524,-0.43149946,-6.19918699,,
2013-02-04,924,0.10834236,-0.8583691,-0.96463023,-6.76084763,,
2013-02-11,933,0.97402597,-0.32051282,-0.8501594,-6.7,,
2013-02-18,936,0.32154341,0.0,-0.31948882,-6.49350649,,
2013-02-25,942,0.64102564,0.7486631,1.72786177,-6.45481629,,
2013-03-04,934,-0.8492569,0.32223416,0.64655172,-8.52105779,,
2013-03-11,923,-1.17773019,-0.43149946,-1.59914712,-9.68688845,,
2013-03-18,921,-0.21668472,0.43620502,-1.6025641,-9.79431929,,
2013-03-25,915,-0.6514658,-0.10917031,-1.71858217,-12.18809981,,
2013-04-01,910,-0.54644809,-0.87145969,-2.2556391,-12.58405379,,
2013-04-08,902,-0.87912088,-2.38095238,-3.32261522,-13.18575553,,
2013-04-15,895,-0.77605322,-3.34773218,-4.07288317,-13.85948027,,
2013-04-22,883,-1.34078212,-4.43722944,-5.25751073,-15.09615385,,
2013-04-29,880,-0.33975085,-4.65872156,-5.57939914,-15.13982642,,
2013-05-06,878,-0.22727273,-4.97835498,-6.1965812,-14.8399612,,
2013-05-13,873,-0.56947608,-6.43086817,-6.73076923,-13.64985163,,
2013-05-20,870,-0.34364261,-7.05128205,-6.95187166,-12.73821464,,
2013-05-27,863,-0.8045977,-8.38641189,-7.60171306,-12.5633232,,
2013-06-03,855,-0.92699884,-9.23566879,-8.16326531,-11.8556701,,
