商品,日期,今值,预测值,前值
美国核心生产者物价指数,2014-12-12,0.0,0.1,0.4
美国核心生产者物价指数,2015-01-15,0.3,0.1,0.0
美国核心生产者物价指数,2015-02-18,-0.1,0.1,0.3
美国核心生产者物价指数,2015-03-13,-0.5,0.1,-0.1
美国核心生产者物价指数,2015-04-14,0.2,0.1,-0.5
美国核心生产者物价指数,2015-05-14,-0.2,0.1,0.2
美国核心生产者物价指数,2015-06-12,0.1,0.1,-0.2
美国核心生产者物价指数,2015-07-15,0.3,0.1,0.1
美国核心生产者物价指数,2015-08-14,0.3,0.1,0.3
美国核心生产者物价指数,2015-09-11,0.3,0.1,0.3
美国核心生产者物价指数,2015-10-14,-0.3,0.1,0.3
美国核心生产者物价指数,2015-11-13,-0.3,0.1,-0.3
美国核心生产者物价指数,2015-12-11,0.3,0.1,-0.3
美国核心生产者物价指数,2016-01-15,0.1,0.1,0.3
美国核心生产者物价指数,2016-02-17,0.4,0.1,0.2
美国核心生产者物价指数,2016-03-15,0.0,0.1,0.4
美国核心生产者物价指数,2016-04-13,-0.1,0.1,0.0
美国核心生产者物价指数,2016-05-13,0.1,0.1,-0.1
美国核心生产者物价指数,2016-06-15,0.3,0.1,0.1
美国核心生产者物价指数,2016-07-14,0.4,0.1,0.3
